iter	RMSE	Huber:delta=0.5
4458	2.72770848	0.2220161397
4459	2.72758324	0.2220117881
4460	2.727477074	0.222007648
4461	2.727370874	0.2220036298
4462	2.727265277	0.2220000514
4463	2.727224912	0.2219983895
4464	2.727140729	0.2219952085
4465	2.727011996	0.2219893846
4466	2.726946519	0.2219854093
4467	2.726904757	0.2219832698
4468	2.726839861	0.2219806239
4469	2.726810271	0.2219796875
4470	2.726709539	0.2219760917
4471	2.72659476	0.2219704184
4472	2.726557436	0.2219692129
4473	2.726519406	0.2219676877
4474	2.726403812	0.2219636097
4475	2.726301425	0.2219597304
4476	2.726268542	0.2219585667
4477	2.726221344	0.2219566835
4478	2.72611054	0.2219368262
4479	2.726074643	0.221935497
4480	2.726006161	0.2219332314
4481	2.725982486	0.2219323017
4482	2.725865828	0.2219276487
4483	2.725700274	0.2219218921
4484	2.72558331	0.2219172682
4485	2.725534187	0.2219156708
4486	2.725398454	0.2219092516
4487	2.725339052	0.2219067681
4488	2.725310834	0.2219058016
4489	2.725263732	0.2219037846
4490	2.72517549	0.2218996309
4491	2.724971912	0.2218925387
4492	2.724850977	0.2218863805
4493	2.724826348	0.2218855185
4494	2.724742568	0.2218823157
4495	2.724622485	0.2218769639
4496	2.72446862	0.2218699283
4497	2.724369294	0.2218553985
4498	2.724222817	0.2218501535
4499	2.724163901	0.2218479819
4500	2.724067645	0.2218438075
4501	2.724006944	0.2218379928
4502	2.723896358	0.2218337456
4503	2.723848047	0.2218320957
4504	2.723761358	0.2218284858
4505	2.723680635	0.2218248519
4506	2.723641596	0.2218230729
4507	2.723578977	0.2218206007
4508	2.723555673	0.2218198389
4509	2.72349697	0.2218178494
4510	2.723405773	0.2218146086
4511	2.723302245	0.2218104377
4512	2.723155786	0.2218055918
4513	2.723035084	0.2217993432
4514	2.722957954	0.2217960605
4515	2.722902468	0.2217940682
4516	2.722848284	0.2217921396
4517	2.722702652	0.2217858095
4518	2.722667697	0.2217846461
4519	2.72259525	0.2217821833
4520	2.722505279	0.2217792121
4521	2.722459008	0.221777278
4522	2.722275131	0.2217701819
4523	2.722222625	0.2217681506
4524	2.722105154	0.2217632208
4525	2.722046932	0.2217609074
4526	2.722019412	0.2217599283
4527	2.721932999	0.2217558964
4528	2.721802468	0.22175101
4529	2.721759382	0.2217494087
4530	2.72165994	0.2217454044
4531	2.721609367	0.2217434241
4532	2.72148228	0.221738281
4533	2.721365996	0.2217334544
4534	2.721330778	0.2217318661
4535	2.721312043	0.2217312357
4536	2.721261443	0.2217289944
4537	2.721091496	0.2217166313
4538	2.72093947	0.2216985402
4539	2.720897463	0.2216970225
4540	2.720800431	0.2216929383
4541	2.720675621	0.2216807233
4542	2.720561375	0.2216751745
4543	2.720482336	0.2216716123
4544	2.720427614	0.2216691821
4545	2.720368602	0.2216664359
4546	2.720247171	0.2216614396
4547	2.720207522	0.2216600279
4548	2.720060952	0.2216540046
4549	2.719997561	0.2216512618
4550	2.719927166	0.2216490795
4551	2.719790691	0.2216443682
4552	2.719731168	0.2216422075
4553	2.719704854	0.2216413254
4554	2.719588924	0.2216372071
4555	2.719527187	0.2216349226
4556	2.719480986	0.2216329241
4557	2.719335455	0.2216270464
4558	2.719264769	0.2216241819
4559	2.719153871	0.2216187404
4560	2.719052108	0.2216144311
4561	2.718943535	0.2216087387
4562	2.718907244	0.221607473
4563	2.718890685	0.2216069382
4564	2.718771517	0.2215985429
4565	2.718720601	0.2215969033
4566	2.718560726	0.2215849681
4567	2.718447303	0.2215806127
4568	2.718289163	0.2215748402
4569	2.718246717	0.2215733936
4570	2.718213778	0.2215724033
4571	2.718156273	0.2215702201
4572	2.71814174	0.2215697285
4573	2.718010238	0.2215648021
4574	2.717964548	0.2215630603
4575	2.717901192	0.2215595395
4576	2.71786449	0.2215582917
4577	2.717677453	0.2215119619
4578	2.71751562	0.2215060167
4579	2.717386149	0.2214952778
4580	2.717156578	0.2214865576
4581	2.717122781	0.2214857512
4582	2.71697351	0.2214779542
4583	2.716764247	0.2214704111
4584	2.716703866	0.2214627555
4585	2.716655081	0.2214610718
4586	2.716504183	0.2214556444
4587	2.716401413	0.2214510566
4588	2.716321433	0.2214481794
4589	2.716157098	0.2214418336
4590	2.715970068	0.2214344265
4591	2.715892805	0.2214308718
4592	2.715770499	0.221426497
4593	2.715681582	0.2214226193
4594	2.715618779	0.2214094582
4595	2.715408891	0.2214015614
4596	2.715254969	0.2213955168
4597	2.715204391	0.2213933903
4598	2.715167481	0.221392145
4599	2.715128728	0.2213904958
4600	2.715019809	0.2213861871
4601	2.714974955	0.2213845951
4602	2.714935961	0.221383296
4603	2.714862676	0.2213798405
4604	2.71479895	0.2213769394
4605	2.714621699	0.2213712247
4606	2.71456577	0.2213683689
4607	2.71440288	0.2213622368
4608	2.714312555	0.2213589383
4609	2.714269278	0.2213567367
4610	2.714181529	0.2213469998
4611	2.714072968	0.2213405445
4612	2.713930329	0.2213348731
4613	2.713854521	0.2213318837
4614	2.713833873	0.2213312635
4615	2.713771492	0.221328547
4616	2.713678166	0.2213245377
4617	2.713645869	0.2213233679
4618	2.713566382	0.2213197165
4619	2.713521764	0.2213182331
4620	2.713458686	0.2213158154
4621	2.713393467	0.2213134974
4622	2.71329421	0.2213089802
4623	2.71322034	0.2213059124
4624	2.713187367	0.2213044876
4625	2.713169746	0.2213039413
4626	2.713023738	0.221297124
4627	2.712781323	0.2212865755
4628	2.71269881	0.2212756631
4629	2.71249702	0.2212635676
4630	2.712417357	0.2212462934
4631	2.712266268	0.2212410996
4632	2.712222441	0.2212394639
4633	2.712183395	0.2212382112
4634	2.712118281	0.2212345175
4635	2.7119503	0.2212240808
4636	2.711865375	0.2212200305
4637	2.711814354	0.2212180909
4638	2.711625494	0.2212027332
4639	2.711574606	0.2212011542
4640	2.711369773	0.2211920123
4641	2.71126811	0.2211882083
4642	2.711062785	0.2211753471
4643	2.710982144	0.2211726565
4644	2.710878198	0.2211663572
4645	2.710815105	0.2211638222
4646	2.710686012	0.2211592606
4647	2.710529495	0.2211529302
4648	2.710421783	0.2211485875
4649	2.710385173	0.2211473632
4650	2.710301707	0.2211447472
4651	2.710266842	0.2211435403
4652	2.710230069	0.2211422911
4653	2.710196139	0.2211411905
4654	2.710164476	0.2211399222
4655	2.710055733	0.2211356533
4656	2.709972989	0.2211326012
4657	2.709853487	0.2211281812
4658	2.709815272	0.2211268212
4659	2.709769475	0.2211250407
4660	2.709699254	0.2211226645
4661	2.709623442	0.2211193745
4662	2.709486068	0.2211134391
4663	2.709454326	0.2211123786
4664	2.709362271	0.221108922
4665	2.709309205	0.2211070711
4666	2.709277096	0.2211059109
4667	2.709244834	0.2211047207
4668	2.709148348	0.2210928056
4669	2.709029116	0.2210756789
4670	2.708923295	0.2210708358
4671	2.708794194	0.2210659956
4672	2.708705251	0.2210623103
4673	2.708656559	0.2210602058
4674	2.708577916	0.2210573041
4675	2.708513638	0.2210541447
4676	2.708435873	0.2210512297
4677	2.70834741	0.2210480037
4678	2.708270152	0.2210394849
4679	2.70822552	0.2210376377
4680	2.708144889	0.2210144886
4681	2.707945965	0.2210013341
4682	2.707831648	0.2209870801
4683	2.707792208	0.2209859072
4684	2.707752937	0.2209842327
4685	2.707700397	0.2209823488
4686	2.707608071	0.2209793926
4687	2.707462227	0.2209735646
4688	2.707234583	0.2209653477
4689	2.707053651	0.2209577301
4690	2.707016792	0.2209564398
4691	2.706976737	0.2209547623
4692	2.706838196	0.2209474182
4693	2.706772273	0.2209445066
4694	2.706736143	0.2209428771
4695	2.706662336	0.2209399661
4696	2.706562834	0.2209353638
4697	2.706391233	0.2209288002
4698	2.706263114	0.2209191515
4699	2.706207356	0.22091665
4700	2.706074182	0.2209114453
4701	2.705981111	0.2209074354
4702	2.705942836	0.2209056156
4703	2.705838897	0.2208992545
4704	2.705761769	0.2208959184
4705	2.705680808	0.2208917459
4706	2.705633818	0.2208901335
4707	2.705581374	0.2208798032
4708	2.705392597	0.2208728768
4709	2.70532758	0.2208705989
4710	2.705244233	0.2208528726
4711	2.705179378	0.2208502179
4712	2.705054998	0.2208437981
4713	2.705028199	0.2208429131
4714	2.704970334	0.2208407596
4715	2.704935192	0.220839444
4716	2.704868262	0.2208358662
4717	2.704773606	0.2208327699
4718	2.704592657	0.220825465
4719	2.704443123	0.2208178131
4720	2.704320524	0.2208113897
4721	2.704236958	0.2208072542
4722	2.704059877	0.2207986604
4723	2.703929618	0.2207934077
4724	2.703834968	0.2207906392
4725	2.703737324	0.2207803456
4726	2.703666951	0.2207770708
4727	2.703629492	0.2207758206
4728	2.703608067	0.2207750345
4729	2.703574277	0.2207738552
4730	2.703549897	0.2207729879
4731	2.703414903	0.2207663759
4732	2.703332014	0.2207622691
4733	2.703170227	0.2207548179
4734	2.703097483	0.2207522574
4735	2.703024922	0.2207470396
4736	2.702990525	0.220745594
4737	2.702890051	0.2207351455
4738	2.702795722	0.2207302992
4739	2.702588056	0.220721867
4740	2.702500253	0.2207181817
4741	2.702322719	0.2207121084
4742	2.702184798	0.220703979
4743	2.70207297	0.2206990057
4744	2.702020232	0.220696893
4745	2.701949798	0.2206942484
4746	2.70187987	0.2206915283
4747	2.701854136	0.2206906733
4748	2.701813342	0.2206760792
4749	2.70174249	0.2206736472
4750	2.701710614	0.2206724066
4751	2.701669631	0.220670976
4752	2.701529871	0.2206657255
4753	2.701420206	0.2206598315
4754	2.701352371	0.2206575892
4755	2.701260189	0.220653178
4756	2.701178702	0.2206504214
4757	2.70112759	0.2206477906
4758	2.701073029	0.2206460687
4759	2.701039527	0.2206446677
4760	2.700998863	0.2206431173
4761	2.700906611	0.220639772
4762	2.70085152	0.2206358359
4763	2.700814937	0.2206344231
4764	2.700747642	0.2206308544
4765	2.700673068	0.2206153479
4766	2.700610332	0.220613134
4767	2.700527117	0.2205937962
4768	2.700431892	0.2205892759
4769	2.700405916	0.2205882276
4770	2.700235962	0.220580523
4771	2.700205997	0.220579548
4772	2.700087951	0.2205739657
4773	2.700036445	0.2205719818
4774	2.699950863	0.2205686934
4775	2.699911967	0.2205671553
4776	2.699735342	0.2205597077
4777	2.699696051	0.2205582057
4778	2.699609693	0.2205528813
4779	2.699577965	0.2205519704
4780	2.699520024	0.2205485045
4781	2.699483537	0.2205471609
4782	2.69946684	0.2205465712
4783	2.699369707	0.2205424853
4784	2.699344142	0.220541622
4785	2.699293437	0.2205394558
4786	2.699192728	0.2205345314
4787	2.698972053	0.2205129148
4788	2.698884033	0.2205089104
4789	2.698765234	0.2205041709
4790	2.698722302	0.2205026775
4791	2.698590499	0.2204976778
4792	2.698398471	0.2204882682
4793	2.698359403	0.2204863236
4794	2.698289571	0.2204832494
4795	2.698182062	0.2204781958
4796	2.698064393	0.220471334
4797	2.698008477	0.2204690289
4798	2.697909663	0.2204649448
4799	2.697811252	0.2204517929
4800	2.69773174	0.2204489069
4801	2.697610496	0.2204449334
4802	2.697525213	0.2204389809
4803	2.697451996	0.2204355047
4804	2.69739908	0.2204328528
4805	2.697322544	0.2204295966
4806	2.697285683	0.2204276602
4807	2.697216308	0.22042538
4808	2.697173115	0.2204236929
4809	2.697087868	0.220420924
4810	2.697029277	0.2204183497
4811	2.696987793	0.2204166756
4812	2.696930664	0.2204042069
4813	2.6968902	0.2204027915
4814	2.69680515	0.2203834193
4815	2.69671306	0.2203804229
4816	2.696681687	0.2203794568
4817	2.696596538	0.2203754897
4818	2.696552865	0.220373828
4819	2.696455152	0.2203706183
4820	2.696326137	0.2203657821
4821	2.696286501	0.2203642331
4822	2.696178964	0.2203492761
4823	2.696056828	0.2203446559
4824	2.695971369	0.2203412913
4825	2.695848521	0.2203368757
4826	2.695770249	0.2203338994
4827	2.695658971	0.2203167752
4828	2.695612035	0.2203150958
4829	2.695554337	0.22031122
4830	2.695494991	0.2203084588
4831	2.69546881	0.2203076296
4832	2.695372358	0.2202900736
4833	2.695331296	0.2202886254
4834	2.695273084	0.2202865017
4835	2.695174483	0.220282491
4836	2.695061408	0.2202773322
4837	2.695046003	0.2202768843
4838	2.694940316	0.2202727471
4839	2.694906093	0.2202711241
4840	2.694768567	0.2202650083
4841	2.694733254	0.2202637834
4842	2.69467768	0.2202517223
4843	2.694582198	0.2202479263
4844	2.694440979	0.2202420453
4845	2.694396654	0.2202408431
4846	2.694235784	0.2202344081
4847	2.694180352	0.2202323085
4848	2.69410432	0.2202284299
4849	2.694075145	0.2202274742
4850	2.694013109	0.2202243688
4851	2.693979867	0.2202230434
4852	2.693940716	0.2202216397
4853	2.693899351	0.220219966
4854	2.693865453	0.2202187975
4855	2.693830631	0.2202176022
4856	2.693725461	0.2202133429
4857	2.69363908	0.2202099439
4858	2.693610527	0.2202089222
4859	2.693482105	0.2202036837
4860	2.693306198	0.22019505
4861	2.693268927	0.2201936288
4862	2.693179516	0.2201744131
4863	2.69314629	0.2201731313
4864	2.693055847	0.2201697551
4865	2.692954341	0.2201657238
4866	2.692880024	0.2201626303
4867	2.69284142	0.2201609422
4868	2.692788489	0.2201593767
4869	2.692748991	0.2201581613
4870	2.692722165	0.2201571153
4871	2.692666705	0.2201548821
4872	2.692609212	0.2201527321
4873	2.692520885	0.2201489043
4874	2.692415803	0.2201445266
4875	2.692335943	0.2201415652
4876	2.692313683	0.2201409068
4877	2.692217839	0.2201371505
4878	2.69216067	0.2201279364
4879	2.692133398	0.2201269502
4880	2.692034187	0.2201216312
4881	2.691897889	0.2201167705
4882	2.691832886	0.2201131104
4883	2.691760215	0.2201103581
4884	2.691575015	0.2201035321
4885	2.691561873	0.2201031198
4886	2.69150271	0.2201009417
4887	2.69146091	0.2200990356
4888	2.691428779	0.2200978466
4889	2.691322364	0.2200938081
4890	2.691254968	0.2200905369
4891	2.691176146	0.2200879055
4892	2.691100154	0.2200856256
4893	2.691054448	0.2200839211
4894	2.691007335	0.2200819256
4895	2.690946768	0.2200782479
4896	2.690839329	0.2200742078
4897	2.690726839	0.2200694376
4898	2.690638121	0.2200661059
4899	2.690580134	0.2200625425
4900	2.690407183	0.2200554623
4901	2.690344611	0.2200528828
4902	2.690299111	0.2200509963
4903	2.690253147	0.2200490874
4904	2.690113091	0.2200441515
4905	2.690024118	0.2200408641
4906	2.689950116	0.2200380948
4907	2.689878112	0.2200353255
4908	2.689808221	0.2200327737
4909	2.689559101	0.2200240806
4910	2.689481188	0.2200200762
4911	2.689375112	0.2200161088
4912	2.689319887	0.2200139815
4913	2.689199957	0.2200089083
4914	2.689167418	0.22000775
4915	2.689008989	0.2200010733
4916	2.688988057	0.2200003236
4917	2.688960425	0.2199993915
4918	2.688826983	0.2199934615
4919	2.688791203	0.21999227
4920	2.688688804	0.2199883783
4921	2.688606567	0.2199848517
4922	2.688527481	0.2199808171
4923	2.688423911	0.2199752597
4924	2.688296177	0.2199706751
4925	2.688191966	0.2199659956
4926	2.688106141	0.2199618762
4927	2.68800387	0.2199581613
4928	2.687927889	0.2199550725
4929	2.6878732	0.2199363643
4930	2.687855219	0.219935665
4931	2.687638759	0.2199269301
4932	2.687541769	0.2199166073
4933	2.687448353	0.2199131002
4934	2.687386019	0.2199104175
4935	2.687321298	0.2199078318
4936	2.687291756	0.219906659
4937	2.687202391	0.2199035894
4938	2.687165039	0.2199021327
4939	2.68713533	0.2199012128
4940	2.687070075	0.2198982911
4941	2.687030796	0.2198968641
4942	2.687004069	0.2198957744
4943	2.686888397	0.2198851049
4944	2.686825652	0.2198739077
4945	2.686778832	0.219872115
4946	2.686723948	0.2198701802
4947	2.686699389	0.219869337
4948	2.686660175	0.2198679253
4949	2.686623623	0.2198666356
4950	2.686519722	0.2198622392
4951	2.686487279	0.2198608873
4952	2.686274049	0.2198524301
4953	2.686108341	0.2198462034
4954	2.686060395	0.2198443897
4955	2.685862934	0.2198359533
4956	2.685830452	0.2198347657
4957	2.685783867	0.2198330852
4958	2.685679937	0.2198292572
4959	2.685645652	0.2198278649
4960	2.685573208	0.2198233022
4961	2.685542044	0.2198222296
4962	2.685522963	0.2198213756
4963	2.685446128	0.2198175307
4964	2.685355655	0.2198024262
4965	2.685290002	0.2197997285
4966	2.685234698	0.2197978717
4967	2.685182299	0.2197959751
4968	2.685091964	0.219791795
4969	2.684954992	0.2197843671
4970	2.684794451	0.2197775829
4971	2.684736472	0.2197753044
4972	2.684663308	0.2197723762
4973	2.684624996	0.2197707222
4974	2.684551933	0.2197572153
4975	2.684434452	0.2197533378
4976	2.684396564	0.2197521228
4977	2.684320266	0.2197490749
4978	2.684283219	0.2197476057
4979	2.684159923	0.2197324449
4980	2.684050854	0.2197272281
4981	2.6840236	0.2197261547
4982	2.683955414	0.2197236286
4983	2.683925095	0.2197226938
4984	2.683824233	0.2197192129
4985	2.683795002	0.2197181801
4986	2.683760984	0.2197169671
4987	2.683722461	0.2197153109
4988	2.683701262	0.2197145442
4989	2.683682741	0.2197138839
4990	2.683577758	0.2197102379
4991	2.683543991	0.2197089137
4992	2.68351718	0.2197080876
4993	2.683431031	0.2197037161
4994	2.683311701	0.219698326
4995	2.683262142	0.2196963322
4996	2.683200488	0.2196933953
4997	2.683024521	0.2196845537
4998	2.682999345	0.2196836404
4999	2.682909447	0.2196794663
5000	2.68276978	0.2196716547
5001	2.682705314	0.2196687805
5002	2.682616144	0.219665252
5003	2.682583727	0.2196639396
5004	2.682546195	0.2196618608
5005	2.682345157	0.2196532677
5006	2.682301616	0.2196513154
5007	2.682144966	0.2196456762
5008	2.682094154	0.2196436257
5009	2.68205578	0.2196416376
5010	2.682022439	0.2196407857
5011	2.682004025	0.2196400211
5012	2.681842731	0.2196339585
5013	2.681723732	0.2196293628
5014	2.681676999	0.219626774
5015	2.681609192	0.2196238594
5016	2.681546464	0.2196207588
5017	2.681462965	0.2196180183
5018	2.681423873	0.2196168386
5019	2.681226333	0.2196075766
5020	2.681117887	0.219603181
5021	2.68102938	0.2196001568
5022	2.680937375	0.219590798
5023	2.680890707	0.2195893179
5024	2.680853674	0.2195878737
5025	2.680831972	0.219587201
5026	2.680793211	0.2195858344
5027	2.680705946	0.219582586
5028	2.68059713	0.2195771139
5029	2.680439626	0.2195681766
5030	2.680350557	0.219563972
5031	2.680286003	0.2195611575
5032	2.680187773	0.2195569893
5033	2.680120254	0.2195529068
5034	2.68009579	0.2195519927
5035	2.680032602	0.2195491432
5036	2.679950307	0.2195458828
5037	2.679884191	0.2195426198
5038	2.679850819	0.219541416
5039	2.679812377	0.2195394431
5040	2.679750675	0.2195369869
5041	2.679668576	0.2195340129
5042	2.679555129	0.219528729
5043	2.679377204	0.2195206542
5044	2.679309308	0.2195175626
5045	2.679203899	0.2195107744
5046	2.679162361	0.2195094735
5047	2.679056625	0.2195040179
5048	2.678971564	0.2195001251
5049	2.678928102	0.2194985485
5050	2.678837645	0.2194938939
5051	2.678781532	0.2194913567
5052	2.678729294	0.2194892361
5053	2.678702102	0.2194882886
5054	2.678656469	0.2194865728
5055	2.67856396	0.2194817945
5056	2.678529925	0.2194805727
5057	2.678442458	0.2194769753
5058	2.678427091	0.2194764741
5059	2.678392928	0.2194753411
5060	2.678339918	0.2194734486
5061	2.678269825	0.2194691613
5062	2.678229379	0.2194677406
5063	2.678190813	0.2194663557
5064	2.678158007	0.2194647582
5065	2.678073889	0.2194617392
5066	2.67799279	0.2194586563
5067	2.677819709	0.2194521694
5068	2.677734669	0.2194447195
5069	2.677623581	0.2194389865
5070	2.677587818	0.2194379775
5071	2.677563886	0.2194369513
5072	2.677481494	0.2194329122
5073	2.677420763	0.2194308569
5074	2.677395554	0.219429746
5075	2.677365512	0.2194288625
5076	2.677260586	0.2194251167
5077	2.677122967	0.2194111444
5078	2.676998596	0.2194061462
5079	2.676974584	0.2194048947
5080	2.676837957	0.2193987541
5081	2.676769441	0.2193962748
5082	2.676724007	0.2193944248
5083	2.676670922	0.2193915637
5084	2.676651481	0.2193907544
5085	2.67655075	0.2193864574
5086	2.67648907	0.2193844075
5087	2.676426385	0.219381633
5088	2.676381954	0.2193798025
5089	2.676264456	0.2193667062
5090	2.676154622	0.2193607444
5091	2.676043707	0.219351469
5092	2.676006888	0.2193490882
5093	2.675945607	0.2193464053
5094	2.675856311	0.2193400807
5095	2.675715583	0.2193350498
5096	2.675626555	0.2193286135
5097	2.675531238	0.2193231464
5098	2.675507818	0.219322309
5099	2.675390257	0.2193179749
5100	2.675308741	0.2193148144
5101	2.67528825	0.2193141449
5102	2.675264524	0.2193134081
5103	2.675215108	0.2193110416
5104	2.675169712	0.2193095475
5105	2.675027431	0.2193041388
5106	2.674922861	0.2192987591
5107	2.674847143	0.2192959772
5108	2.674775735	0.2192925627
5109	2.674698277	0.2192886364
5110	2.674682668	0.2192880659
5111	2.674587388	0.2192841525
5112	2.674517717	0.2192814813
5113	2.674493023	0.2192807607
5114	2.674419207	0.219277582
5115	2.674359109	0.2192753962
5116	2.674214118	0.2192693695
5117	2.67415386	0.2192669616
5118	2.674070496	0.2192637911
5119	2.674032995	0.2192619643
5120	2.673967657	0.2192592428
5121	2.673918273	0.219257362
5122	2.673905363	0.2192569108
5123	2.673782465	0.2192513272
5124	2.673736119	0.2192494641
5125	2.673607158	0.2192448529
5126	2.673556	0.2192422737
5127	2.673456194	0.2192368173
5128	2.673358777	0.2192326119
5129	2.673301649	0.2192304658
5130	2.673264093	0.2192293706
5131	2.673233201	0.2192283562
5132	2.673121004	0.2192242788
5133	2.672930331	0.2192162572
5134	2.672886847	0.2192149096
5135	2.672810673	0.2192089714
5136	2.672715555	0.2191962813
5137	2.6726563	0.2191938379
5138	2.672588208	0.2191885886
5139	2.672564131	0.2191877045
5140	2.672539542	0.2191867759
5141	2.672495875	0.2191852539
5142	2.672436427	0.2191827443
5143	2.672411186	0.2191818205
5144	2.672321234	0.2191756215
5145	2.672261006	0.2191735651
5146	2.672147994	0.2191691792
5147	2.672098371	0.2191676762
5148	2.671899283	0.2191595852
5149	2.671873716	0.2191588128
5150	2.671835999	0.2191567086
5151	2.671780381	0.2191539765
5152	2.671748032	0.2191528518
5153	2.671718703	0.2191516272
5154	2.671698341	0.219150898
5155	2.671633754	0.2191485317
5156	2.67155483	0.2191447767
5157	2.67140775	0.219122839
5158	2.671362907	0.2191206252
5159	2.671337546	0.2191199326
5160	2.67124942	0.2191159723
5161	2.671133257	0.2190995284
5162	2.671104698	0.2190986548
5163	2.671027776	0.2190945412
5164	2.670936926	0.2190911054
5165	2.670819037	0.2190847541
5166	2.670775957	0.2190820879
5167	2.670656127	0.2190778184
5168	2.670615585	0.2190764588
5169	2.670584065	0.2190753524
5170	2.670520848	0.2190728732
5171	2.670444869	0.2190576125
5172	2.670383533	0.2190546379
5173	2.670351678	0.2190535506
5174	2.67032258	0.219052414
5175	2.670222027	0.2190484569
5176	2.670134529	0.2190443762
5177	2.670069212	0.2190414697
5178	2.67002161	0.2190392887
5179	2.669902821	0.2190348618
5180	2.669814013	0.2190301032
5181	2.669727101	0.2190256574
5182	2.669695773	0.2190243109
5183	2.669606256	0.2190196435
5184	2.669568703	0.2190183757
5185	2.669517868	0.219016264
5186	2.669493388	0.2190153884
5187	2.669398029	0.2190102771
5188	2.669305085	0.2190072959
5189	2.669281029	0.2190063862
5190	2.66921381	0.2190025744
5191	2.669176877	0.2190011672
5192	2.669154317	0.2190004145
5193	2.669029524	0.2189947157
5194	2.668979096	0.2189928834
5195	2.668932674	0.2189914479
5196	2.668885851	0.2189897281
5197	2.668856521	0.2189887062
5198	2.668734717	0.2189841282
5199	2.668661292	0.2189811781
5200	2.668605981	0.2189792959
5201	2.668551323	0.2189767626
5202	2.668524936	0.2189757364
5203	2.668498526	0.2189748356
5204	2.668480105	0.2189742069
5205	2.668443542	0.2189729131
5206	2.668399535	0.2189713381
5207	2.668335885	0.2189677522
5208	2.668300841	0.2189660963
5209	2.668283002	0.2189654871
5210	2.668181409	0.2189599867
5211	2.668113568	0.2189569547
5212	2.668091344	0.2189561648
5213	2.668056183	0.2189543527
5214	2.668023676	0.2189530477
5215	2.667915609	0.2189487591
5216	2.667891448	0.2189477606
5217	2.667777338	0.2189435418
5218	2.667682681	0.2189395566
5219	2.667646666	0.2189385708
5220	2.667573794	0.2189208387
5221	2.667524131	0.2189194506
5222	2.667499421	0.2189183945
5223	2.667390312	0.21891413
5224	2.667291545	0.218910393
5225	2.667191109	0.2189061766
5226	2.667127494	0.2189033922
5227	2.667095729	0.2189022926
5228	2.667024409	0.2188987568
5229	2.666932601	0.2188950678
5230	2.666874447	0.2188922152
5231	2.666677817	0.2188795841
5232	2.666658868	0.2188787595
5233	2.666627509	0.2188775256
5234	2.66649647	0.2188711526
5235	2.666428531	0.2188682215
5236	2.666415756	0.2188677486
5237	2.666383684	0.2188666424
5238	2.66632524	0.2188641475
5239	2.666289755	0.2188627343
5240	2.666240757	0.2188610032
5241	2.666044998	0.2188545327
5242	2.666002787	0.2188530168
5243	2.665938938	0.2188497873
5244	2.665898821	0.218848267
5245	2.66586109	0.2188461028
5246	2.665805156	0.2188438152
5247	2.66573332	0.2188398068
5248	2.665706663	0.2188386449
5249	2.665677694	0.2188374677
5250	2.665654734	0.218836687
5251	2.665561026	0.2188328829
5252	2.665464471	0.2188285456
5253	2.66542683	0.2188266785
5254	2.665367199	0.2188240877
5255	2.665290293	0.2188201231
5256	2.665257228	0.2188188964
5257	2.665132057	0.2188017647
5258	2.665100785	0.2188004075
5259	2.665078392	0.2187996788
5260	2.664956105	0.2187946877
5261	2.664930837	0.2187937576
5262	2.664901018	0.2187925776
5263	2.664842275	0.2187897638
5264	2.664782695	0.2187697145
5265	2.664759511	0.2187688868
5266	2.6647133	0.2187667909
5267	2.66463902	0.2187640269
5268	2.664604955	0.2187625739
5269	2.664546664	0.2187607006
5270	2.664531328	0.2187600902
5271	2.664484617	0.2187583273
5272	2.664464617	0.2187576331
5273	2.664406466	0.2187545869
5274	2.66432563	0.218751446
5275	2.664165382	0.2187448749
5276	2.664077624	0.2187406944
5277	2.664020998	0.2187378138
5278	2.66398016	0.2187365164
5279	2.663935315	0.2187342201
5280	2.663892116	0.2187329224
5281	2.663844141	0.2187307544
5282	2.663814899	0.21872998
5283	2.663791746	0.218729038
5284	2.66371758	0.2187125947
5285	2.663656993	0.218709036
5286	2.663591938	0.2187063033
5287	2.663493907	0.2187022875
5288	2.663437824	0.218700159
5289	2.663406595	0.2186988327
5290	2.663373858	0.2186965638
5291	2.663346159	0.2186956539
5292	2.663261843	0.2186920811
5293	2.663240356	0.2186913362
5294	2.663169095	0.218688525
5295	2.66312478	0.21868648
5296	2.663013478	0.2186813088
5297	2.662953397	0.2186788104
5298	2.662929082	0.2186780165
5299	2.662851207	0.2186741046
5300	2.662780065	0.2186699215
5301	2.662760031	0.2186691615
5302	2.662675796	0.218664913
5303	2.662609405	0.2186613022
5304	2.662558861	0.2186596494
5305	2.662515087	0.2186574598
5306	2.662498086	0.2186569086
5307	2.662458751	0.2186555466
5308	2.662400734	0.2186535372
5309	2.662384073	0.2186526395
5310	2.662303545	0.2186493147
5311	2.662269881	0.2186477446
5312	2.662215862	0.2186449621
5313	2.662170361	0.2186435027
5314	2.662141607	0.2186422892
5315	2.662105522	0.2186408649
5316	2.662077234	0.2186396117
5317	2.662001118	0.2186357857
5318	2.661931348	0.2186333375
5319	2.661845874	0.2186299039
5320	2.661786643	0.2186273594
5321	2.661705469	0.2186240092
5322	2.661633577	0.2186212427
5323	2.661590528	0.218619777
5324	2.661569997	0.2186189584
5325	2.661464168	0.2186012291
5326	2.661401953	0.2185875053
5327	2.661357802	0.2185854329
5328	2.661242963	0.2185799452
5329	2.66121223	0.2185783833
5330	2.661135208	0.2185750077
5331	2.661117029	0.2185744077
5332	2.661095639	0.2185735835
5333	2.661039612	0.218570958
5334	2.660855554	0.2185584837
5335	2.66080683	0.218555091
